Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Trend
3/8/2016,121.790001,121.879997,120.470001,120.580002,120.580002,11531000,199.320007,199.919998,198.210007,198.399994,186.973495,123974900,17050.66992,17072.78906,16921.50977,16964.09961,16964.09961,108380000,18.35,18.6,17.049999,17.35,17.259949,1468300,1.1011,1.1014,1.1059,1.0992,0,39.65,40.71,41.48,39.31,352250,0,0
3/9/2016,119.199997,120.389999,118.839996,119.580002,119.580002,8672900,199.360001,199.789993,198.429993,199.380005,187.897064,94801200,16969.16992,17048.5,16947.93945,17000.35938,17000.35938,116690000,16.85,17.25,16.25,16.9,16.8122829999999,1064200,1.0999,1.1012,1.1037,1.0946,0,41.07,39.65,41.18,39.39,333490,1,1
3/10/2016,120.5,121.760002,120.419998,121.5,121.5,18090200,199.960007,201.070007,197.380005,199.539993,188.047821,153608200,17006.05078,17130.10938,16821.85938,16995.13086,16995.13086,117570000,17.1,18.4,17,18.1,18.006056,1960500,1.1177,1.0998,1.1218,1.0821,1,40.05,40.89,41.01,39.63,287780,0,0
3/11/2016,121.190002,121.389999,119.360001,119.410004,119.410004,10812300,201.259995,202.809998,199.520004,202.759995,191.082382,137964500,17014.99023,17220.08984,17014.99023,17213.31055,17213.31055,123420000,18.049999,18.15,16.65,16.9,16.8122829999999,1953100,1.1153,1.1177,1.1212,1.1081,0,40.39,40.33,41.03,40.02,276650,1,1
3/14/2016,120.269997,120.309998,117.5,117.870003,117.870003,14236200,202.160004,203.039993,201.770004,202.5,190.837387,73612000,17207.49023,17275.07031,17161.16016,17229.13086,17229.13086,96350000,16.9,17.15,16.049999,16.1,16.016436,1377000,1.1106,1.1151,1.1177,1.1076,0,39.53,40.25,40.65,38.82,264710,0,0
3/15/2016,117.779999,118.040001,117.360001,117.959999,117.959999,9941800,201.360001,202.529999,201.050003,202.169998,190.526367,93169100,17217.15039,17251.69922,17120.34961,17251.5293,17251.5293,92830000,15.95,16.5,15.6,16.299999,16.215397,1054800,1.1109,1.11,1.1125,1.1071,1,38.74,39.67,39.74,38.32,224360,0,0
3/16/2016,117.419998,120.760002,117.339996,120.589996,120.589996,17334000,201.600006,203.820007,201.550003,203.339996,191.628967,129303200,17249.33984,17379.17969,17204.07031,17325.75977,17325.75977,118710000,16.25,17.85,15.8,17.799999,17.707611,1525600,1.1225,1.111,1.1245,1.1058,1,40.33,39.14,40.44,38.83,263870,1,1
3/17/2016,121.160004,121.18,120.029999,120.129997,120.129997,9914300,203.240005,205.229996,202.770004,204.630005,192.844727,134278500,17321.38086,17529.00977,17297.65039,17481.49023,17481.49023,117990000,18.15,18.25,16.700001,16.950001,16.8620239999999,1725300,1.1319,1.1224,1.1344,1.1205,1,41.54,40.45,41.6,40.41,249230,1,1
3/18/2016,119.589996,120.339996,119.510002,119.800003,119.800003,16965900,204.169998,204.779999,203.800003,204.380005,193.602158,138372400,17481.49023,17620.58008,17481.49023,17602.30078,17602.30078,321230000,16.799999,17.5,16.65,17.1,17.011246,3043500,1.127,1.1319,1.1339,1.1257,0,41.2,41.38,42.54,41.07,286650,0,1
3/21/2016,119,119.330002,118.730003,118.959999,118.959999,7240600,204.070007,204.940002,203.800003,204.669998,193.876831,72926700,17589.69922,17644.9707,17551.2793,17623.86914,17623.86914,84410000,17.15,17.549999,16.700001,16.9,16.8122829999999,954100,1.1241,1.127,1.1286,1.1235,0,41.54,41.31,41.88,40.48,234100,1,0
3/22/2016,119.730003,120.160004,118.959999,119.309998,119.309998,6786800,203.759995,205.229996,203.570007,204.559998,193.772629,97471900,17602.71094,17648.93945,17540.41992,17582.57031,17582.57031,95450000,17.549999,17.700001,16.75,16.85,16.762543,1392900,1.1217,1.1245,1.1263,1.119,0,41.79,41.47,42.08,40.97,268210,1,1
3/23/2016,116.739998,117.120003,116.160004,116.610001,116.610001,15993700,204.110001,204.330002,203.009995,203.210007,192.493851,81052500,17588.81055,17588.81055,17486.26953,17502.58984,17502.58984,84240000,16.200001,16.549999,15.7,15.7,15.618512,1117400,1.1184,1.1218,1.1224,1.1158,0,40.47,41.56,41.82,40.42,240910,0,0
3/24/2016,116.769997,116.940002,116.300003,116.330002,116.330002,6280900,202,203.160004,201.740005,203.119995,192.4086,84360900,17485.33008,17517.14063,17399.00977,17515.73047,17515.73047,84100000,15.3,15.8,14.8,15.25,15.170848,1149100,1.1174,1.1179,1.1188,1.1143,0,40.44,40.4,40.64,39.22,203280,0,0
3/28/2016,116.730003,116.910004,116.269997,116.599998,116.599998,3879100,203.610001,203.860001,202.710007,203.240005,192.522278,62408200,17526.08008,17583.81055,17493.0293,17535.39063,17535.39063,70460000,15.5,15.6,14.9,15.1,15.021626,937800,1.1196,1.1164,1.1221,1.1154,1,40.27,40.58,41,39.64,78610,0,0
3/29/2016,117.360001,118.809998,116.800003,118.760002,118.760002,14087300,202.759995,205.25,202.399994,205.119995,194.303116,90418600,17512.58008,17642.81055,17434.26953,17633.10938,17633.10938,86160000,15.35,15.9,14.9,15.8,15.717993,1316300,1.1291,1.1198,1.1305,1.1168,1,39.14,40.19,40.25,38.76,149530,0,0
3/30/2016,117.879997,118.199997,116.910004,117.099998,117.099998,10769100,206.300003,206.869995,205.589996,206.020004,195.155655,86365300,17652.35938,17790.10938,17652.35938,17716.66016,17716.66016,79330000,15.65,15.85,15.15,15.65,15.568771,1051900,1.1338,1.129,1.1366,1.1281,1,39.26,39.42,40.61,39.09,103120,1,0
3/31/2016,118.160004,118.389999,117.599998,117.639999,117.639999,9348200,205.910004,206.410004,205.330002,205.520004,194.682022,94584100,17716.05078,17755.69922,17669.7207,17685.08984,17685.08984,102600000,15.9,16.1,15.7,15.8,15.717993,1351000,1.138,1.1338,1.1413,1.1309,1,39.6,39.12,40,38.74,27800,1,0
4/1/2016,116.080002,116.980003,115.550003,116.93,116.93,10405400,204.350006,207.139999,203.979996,206.919998,196.008209,114423500,17661.74023,17811.48047,17568.01953,17792.75,17792.75,104890000,15.35,15.65,15,15.65,15.568771,599900,1.1387,1.138,1.1439,1.1334,1,38.67,40.14,40.43,38.55,286170,0,0
4/4/2016,116.669998,116.730003,116.07,116.150002,116.150002,7643700,206.830002,207.070007,205.889999,206.25,195.37355,63497000,17799.39063,17806.38086,17710.66992,17737,17737,85230000,15.65,15.7,15.05,15.1,15.021626,697600,1.1392,1.1393,1.1414,1.1357,1,37.69,38.69,38.92,37.5,286650,0,0
4/5/2016,117.760002,117.93,117.150002,117.660004,117.660004,8865900,204.669998,206.259995,203.889999,204.190002,193.422165,99662200,17718.0293,17718.0293,17579.56055,17603.32031,17603.32031,115230000,15.4,15.6,15,15.35,15.270329,688800,1.1384,1.1389,1.1406,1.1336,0,37.87,37.5,38.44,37.27,296450,1,1
4/6/2016,116.699997,117.389999,116.260002,116.940002,116.940002,7415500,204.190002,206.490005,203.979996,206.419998,195.534561,89889800,17605.44922,17723.55078,17542.53906,17716.05078,17716.05078,99410000,15.15,15.55,15.05,15.55,15.469291,821000,1.1399,1.1384,1.1434,1.1327,1,39.84,38.4,39.94,38.34,323370,1,1
4/7/2016,118.650002,118.849998,115,118.610001,118.610001,11900500,205.139999,205.559998,203.089996,203.949997,193.194794,113859000,17687.2793,17687.2793,17484.23047,17541.96094,17541.96094,90120000,15.8,16.200001,15.65,16.049999,15.966695,1202100,1.1377,1.1398,1.1455,1.1337,0,39.43,39.9,40.29,38.7,308720,0,0
4/8/2016,118.07,118.769997,117.980003,118.43,118.43,9078900,205.339996,205.850006,203.869995,204.5,193.715836,95040600,17555.39063,17694.50977,17528.16016,17576.96094,17576.96094,79990000,16.549999,17.549999,16.4,17,16.911764,2365900,1.1401,1.1379,1.1421,1.1349,1,41.94,39.68,42.01,39.62,340220,1,1
4/11/2016,119.470001,120.300003,119.419998,120.029999,120.029999,9846000,205.25,206.070007,203.910004,204.020004,193.261124,83757500,17586.48047,17731.63086,17555.90039,17556.41016,17556.41016,107100000,17.65,18.75,17.6,18.200001,18.105537,1932900,1.1408,1.1407,1.1448,1.1373,1,42.83,42,43.06,41.41,279920,1,1
4/12/2016,120.230003,120.349998,119.550003,120.050003,120.050003,9607900,204.220001,206.25,203.699997,205.919998,195.060944,110162100,17571.33984,17744.42969,17553.57031,17721.25,17721.25,81020000,18.6,19.15,17.950001,18.799999,18.702421,1593500,1.1386,1.1408,1.1466,1.1347,0,44.69,42.7,44.81,42.56,357350,1,1
4/13/2016,119.370003,119.43,118.559998,118.769997,118.769997,8841500,207,208.100006,206.839996,208,197.03125,96336400,17741.66016,17918.34961,17741.66016,17908.2793,17908.2793,91710000,18.5,19.200001,18.1,18.299999,18.205017,1115400,1.1274,1.1385,1.1393,1.1266,0,44.18,44.44,44.94,43.76,348590,0,0
4/14/2016,118.089996,118.190002,116.949997,117.110001,117.110001,13125400,208.070007,208.600006,207.600006,208.009995,197.04071,60422700,17912.25,17962.14063,17885.43945,17926.42969,17926.42969,84510000,18.25,18.35,17.35,17.85,17.757353,798900,1.1268,1.1274,1.1296,1.1234,0,43.84,44.01,44.62,43.29,234370,0,0
4/15/2016,117.330002,118.120003,117.190002,117.919998,117.919998,7838100,208.009995,208.169998,207.399994,207.779999,196.822815,75761600,17925.94922,17937.65039,17867.41016,17897.46094,17897.46094,118160000,17.950001,18.6,17.5,18.4,18.304499,1034600,1.1283,1.1271,1.132,1.1246,1,43.1,43.8,44.05,42.28,285170,0,0
4/18/2016,118.529999,118.559998,117.629997,117.739998,117.739998,5798400,207.779999,209.279999,207,209.240005,198.205841,75277700,17890.19922,18009.5293,17848.2207,18004.16016,18004.16016,89390000,18.799999,18.950001,18.450001,18.65,18.5532,928600,1.1314,1.1297,1.1334,1.1274,1,42.91,41.8,43.43,40.1,383370,0,0
4/19/2016,119.870003,120.089996,119.370003,119.580002,119.580002,21031500,209.740005,210.199997,208.940002,209.899994,198.831055,88316100,18012.09961,18103.46094,17984.42969,18053.59961,18053.59961,89820000,19.4,19.549999,18.9,19.4,19.299307,1380700,1.1358,1.1314,1.1387,1.1302,1,44.03,43.14,44.5,42.6,355950,1,1
4/20/2016,119.669998,120.080002,118.720001,118.970001,118.970001,10233200,209.949997,210.919998,209.389999,210.100006,199.020508,81100300,18059.49023,18167.63086,18031.21094,18096.26953,18096.26953,100210000,19.4,19.9,18.700001,18.950001,18.851645,1321400,1.1297,1.1356,1.1388,1.1288,0,45.8,43.52,45.88,42.81,297260,1,1
4/21/2016,120.419998,120.550003,119.129997,119.419998,119.419998,14612800,210.119995,210.25,208.649994,208.970001,197.950089,85695000,18092.83984,18107.28906,17963.89063,17982.51953,17982.51953,102720000,19.5,19.700001,18.950001,19.049999,18.951124,1386400,1.1288,1.1297,1.1396,1.1272,0,44.53,45.54,46.18,44.44,312600,0,1
4/22/2016,118.709999,119.019997,117.279999,117.889999,117.889999,10047000,208.550003,209.289993,207.910004,208.970001,197.950089,99251700,17985.05078,18026.84961,17909.89063,18003.75,18003.75,134120000,18.9,19.700001,18.799999,19,18.901384,1312900,1.1234,1.1291,1.1312,1.122,0,45.11,44.75,45.9,44.3,272850,1,1
4/25/2016,118.139999,118.709999,118.110001,118.230003,118.230003,4369400,208.259995,208.660004,207.539993,208.610001,197.609085,66166500,17990.93945,17990.93945,17855.55078,17977.24023,17977.24023,83770000,18.950001,19.25,18.4,18.950001,18.851645,1226300,1.1266,1.1231,1.128,1.1216,1,44.48,45.13,45.59,44.26,211680,0,0
4/26/2016,118.790001,118.889999,118.449997,118.699997,118.699997,9906800,209.039993,209.520004,208.360001,208.919998,197.90274,75864200,17987.38086,18043.76953,17934.16992,17990.32031,17990.32031,92570000,19.25,19.6,18.65,19.299999,19.199825,965900,1.1299,1.1264,1.1339,1.1255,1,45.74,44.69,46.49,44.36,199240,1,1
4/27/2016,118.970001,119.699997,118.43,119.040001,119.040001,7976400,208.470001,209.809998,208.050003,209.350006,198.310059,77329400,17996.14063,18084.66016,17920.25977,18041.55078,18041.55078,109090000,19.549999,19.75,18.9,19.4,19.299307,970500,1.1321,1.1298,1.1363,1.1274,1,47.18,46.26,47.45,45.63,150790,1,1
4/28/2016,119.919998,121.419998,119.730003,121.290001,121.290001,15133600,208.460007,209.759995,206.960007,207.449997,196.510239,97216200,18023.88086,18035.73047,17796.55078,17830.75977,17830.75977,100920000,19.6,20.5,19.299999,20.200001,20.095156,1113900,1.1353,1.132,1.137,1.1296,1,48.14,47.1,48.19,46.74,113080,1,1
4/29/2016,122.43,123.93,122.339996,123.650002,123.650002,19043900,206.720001,207.130005,205.029999,206.330002,195.44931,142424100,17813.08984,17814.83008,17651.98047,17773.64063,17773.64063,136670000,20.799999,21.35,20.6,21.049999,20.940742,1592300,1.1456,1.1354,1.1461,1.1335,1,48.13,47.9,48.5,47.41,29520,0,1
5/2/2016,123.779999,123.959999,123.050003,123.239998,123.239998,12137500,206.919998,208.179993,206.410004,207.970001,197.002823,62188000,17783.7793,17912.34961,17773.71094,17891.16016,17891.16016,80100000,21.450001,21.450001,20.299999,20.85,20.741783,1289400,1.1532,1.1447,1.1539,1.1446,1,45.83,47.37,47.4,45.72,168090,0,0
5/3/2016,123.730003,123.82,122.510002,122.959999,122.959999,9063600,206.520004,206.800003,205.279999,206.160004,195.288269,106422100,17870.75,17870.75,17670.88086,17750.91016,17750.91016,97060000,20.85,20.9,19.5,19.75,19.647491,1634100,1.1497,1.1533,1.1616,1.1495,0,44.97,45.8,46.4,44.62,276400,0,0
5/4/2016,122.849998,123.230003,121.510002,122.209999,122.209999,9327400,204.990005,205.850006,204.419998,205.009995,194.198898,92243800,17735.01953,17738.06055,17609.00977,17651.25977,17651.25977,95020000,19.4,19.950001,18.5,18.549999,18.453718,1089500,1.1487,1.1496,1.153,1.1467,0,44.62,45.21,46.01,44.19,293820,0,1
5/5/2016,122.629997,122.730003,121.25,122.07,122.07,8846900,205.559998,205.979996,204.470001,204.970001,194.161041,67619200,17664.48047,17736.10938,17615.82031,17660.71094,17660.71094,81530000,18.950001,19.65,18.75,19.4,19.299307,1254100,1.1405,1.1486,1.1496,1.1385,0,45.01,45.08,46.77,44.65,280790,1,1
5/6/2016,122.830002,123.809998,122.589996,123.18,123.18,11366800,204.059998,205.770004,203.880005,205.720001,194.87149,89315000,17650.30078,17744.53906,17580.38086,17740.63086,17740.63086,80020000,19.9,21,19.700001,20.549999,20.443338,1541900,1.1405,1.1408,1.1479,1.1387,1,45.37,45.16,46.12,44.19,283650,1,1
5/9/2016,121.199997,121.290001,120.589996,120.650002,120.650002,9236200,205.570007,206.399994,205.360001,205.889999,195.032501,74374900,17743.84961,17783.16016,17668.38086,17705.91016,17705.91016,85590000,20.75,21.85,20.700001,21,20.891003,2432300,1.1383,1.1401,1.1422,1.1375,0,43.63,45.75,46.48,43.43,364580,0,0
5/10/2016,120.739998,121.379997,120.080002,120.980003,120.980003,9128500,206.720001,208.470001,206.639999,208.449997,197.45752,74236100,17726.66016,17934.60938,17726.66016,17928.34961,17928.34961,75790000,21.450001,23.15,20.950001,22.799999,22.68166,1852100,1.1372,1.1385,1.1413,1.1361,0,45.52,43.49,45.7,43.33,343210,1,1
5/11/2016,121.849998,122.160004,121.379997,122.120003,122.120003,7590100,207.910004,208.539993,206.5,206.5,195.610352,81727000,17919.0293,17919.0293,17711.05078,17711.11914,17711.11914,87390000,23.549999,24.5,23.35,24,23.875433,2564800,1.1427,1.1373,1.1448,1.1368,1,47.6,45.59,47.75,44.8,381740,1,1
5/12/2016,122.019997,122.389999,121,121.160004,121.160004,7447100,207.289993,207.490005,205.369995,206.559998,195.667175,89586300,17711.11914,17798.18945,17625.38086,17720.5,17720.5,88560000,23.700001,24.65,23.200001,23.65,23.527248,2187900,1.1377,1.1426,1.1434,1.1368,0,48.08,47.32,48.19,46.8,353850,1,1
5/13/2016,121.089996,121.860001,120.660004,121.709999,121.709999,7672800,206.210007,206.860001,204.380005,204.759995,193.962097,96474600,17711.11914,17734.74023,17512.48047,17535.32031,17535.32031,86640000,23.75,25.25,23.450001,24.35,24.223616,1676000,1.1308,1.1378,1.1383,1.1284,0,47.83,47.85,48.12,47.26,239050,0,0
5/16/2016,122.93,122.970001,121.379997,121.800003,121.800003,7103000,204.960007,207.339996,204.889999,206.779999,195.875549,77486800,17531.75977,17755.80078,17531.75977,17710.71094,17710.71094,88440000,25.5,25.799999,24.6,24.6,24.472319,1526200,1.132,1.1311,1.1345,1.1302,1,48.97,47.8,49.47,47.77,294380,1,1
5/17/2016,121.580002,122.519997,121.480003,122.220001,122.220001,8619800,206.460007,206.800003,204.229996,204.850006,194.047379,114924900,17701.46094,17701.46094,17469.91992,17529.98047,17529.98047,103260000,24.299999,25.799999,24,25.35,25.218426,1343200,1.1314,1.1321,1.135,1.1303,0,49.28,49.03,49.75,48.57,262320,1,1
5/18/2016,121.220001,121.919998,119.879997,120.099998,120.099998,13381700,204.440002,206.300003,203.630005,204.910004,194.104202,123493400,17501.2793,17636.2207,17418.21094,17526.61914,17526.61914,79120000,25.299999,25.450001,22.6,22.799999,22.68166,1828200,1.1217,1.1313,1.1327,1.1212,0,48.93,49.36,49.85,48.45,319810,0,0
5/19/2016,119,119.980003,118.919998,119.870003,119.870003,14339700,204.059998,204.539993,202.779999,204.199997,193.431625,115430500,17514.16016,17514.16016,17331.07031,17435.40039,17435.40039,95530000,21.950001,22.799999,21.65,22.700001,22.58218,1260000,1.1203,1.1216,1.123,1.1179,0,48.81,48.67,48.88,47.38,302100,0,1
5/20/2016,120.190002,120.32,119.309998,119.709999,119.709999,10379400,204.919998,206.100006,204.860001,205.490005,194.653595,104990400,17437.32031,17571.75,17437.32031,17500.93945,17500.93945,111990000,23.049999,23.200001,22.049999,22.549999,22.432959,2302800,1.1224,1.1204,1.1239,1.1194,1,48.72,48.9,49.39,48.07,255580,0,0
5/23/2016,118.860001,119.599998,118.75,119.370003,119.370003,8600100,205.509995,205.839996,204.990005,205.210007,194.388351,58117700,17507.03906,17550.69922,17480.05078,17492.92969,17492.92969,87790000,22.1,22.65,21.5,22.1,21.985294,902600,1.1219,1.1218,1.1246,1.1187,0,48.35,48.72,48.84,47.58,225090,0,1
5/24/2016,118.169998,118.230003,117.25,117.300003,117.300003,12772000,206.169998,208.240005,206.139999,207.869995,196.908096,93537800,17525.18945,17742.58984,17525.18945,17706.05078,17706.05078,86480000,21.200001,21.950001,21.200001,21.299999,21.189445,1308300,1.1141,1.1219,1.1228,1.113,0,48.61,48.35,49.24,47.8,211580,1,1
5/25/2016,116.589996,117.059998,116.32,116.980003,116.980003,10487300,208.669998,209.770004,207.869995,209.279999,198.243729,76621400,17735.08984,17891.71094,17735.08984,17851.50977,17851.50977,79180000,20.950001,22.5,20.65,22.25,22.134516,1952500,1.1155,1.1141,1.1169,1.1128,1,49.74,49.16,49.96,48.91,237790,1,1
5/26/2016,117.57,117.629997,116.389999,116.580002,116.580002,5852100,209.440002,209.710007,208.970001,209.339996,198.300583,53087800,17859.51953,17888.66016,17803.82031,17828.28906,17828.28906,68940000,22.700001,23.200001,21.549999,22,21.885813,1155000,1.1194,1.1154,1.1218,1.1144,1,49.59,49.76,50.51,49.25,221260,0,0
5/27/2016,116.269997,116.360001,115.290001,115.620003,115.620003,8686700,209.529999,210.25,209.470001,210.240005,199.153122,64211200,17826.84961,17873.2207,17824.73047,17873.2207,17873.2207,73190000,21.700001,21.950001,20.700001,21.15,21.040224,1339500,1.1115,1.1193,1.1201,1.1107,0,49.32,49.42,49.55,48.69,130180,0,1
5/31/2016,115.760002,116.400002,115.5,116.059998,116.059998,8187600,210.559998,210.690002,209.179993,209.839996,198.774216,109879400,17891.5,17899.24023,17724.0293,17787.19922,17787.19922,147390000,20.9,22,20.799999,21.200001,21.089966,1126900,1.1132,1.1138,1.1176,1.1123,0,49.69,49.7,50.05,49.23,28690,0,0
6/1/2016,115.970001,116.139999,115.199997,115.940002,115.940002,8399600,209.119995,210.479996,208.889999,210.270004,199.181549,69936200,17754.55078,17809.17969,17664.78906,17789.66992,17789.66992,78530000,21.25,21.9,20.85,21.299999,21.189445,976500,1.1188,1.1133,1.1198,1.1114,1,49.72,49.65,50,48.65,266000,1,1
6/2/2016,115.779999,115.970001,115.580002,115.669998,115.669998,4514900,209.800003,210.929993,209.240005,210.910004,199.787781,60661400,17789.05078,17838.56055,17703.55078,17838.56055,17838.56055,75560000,21.25,21.950001,20.799999,21.450001,21.338669,1267100,1.1151,1.1189,1.1221,1.1142,0,50.04,49.63,50.3,48.84,270120,1,1
6/3/2016,118.25,118.889999,118.230003,118.879997,118.879997,14605100,210.25,210.690002,208.860001,210.279999,199.19101,101757100,17799.80078,17833.16992,17689.67969,17807.06055,17807.06055,82270000,22.9,23.65,22.799999,23.35,23.228807,2249000,1.1367,1.1152,1.1377,1.1136,1,49.64,49.95,50.33,49.3,227820,0,0
6/6/2016,118.889999,119.169998,118.459999,118.919998,118.919998,9887900,210.699997,211.770004,210.509995,211.350006,200.20459,64887000,17825.68945,17949.67969,17822.81055,17920.33008,17920.33008,71870000,23.700001,24,23.049999,23.799999,23.67647,1141700,1.1355,1.1353,1.1396,1.1328,0,50.55,49.83,50.83,49.72,223760,1,1
